education_level,specialization,skills,certifications,cgpa/percentage,recommended_career,cgpa/percentage_is_outlier,job_title_original,job_title_clean,career_family,education_category,education_encoded,skills_combined,skill_list,skill_count,skill_tokens,skill_tfidf_accounting,skill_tfidf_communication,skill_tfidf_counseling,skill_tfidf_data_analysis,skill_tfidf_financial_analysis,skill_tfidf_machine_learning,skill_tfidf_marketing,skill_tfidf_ms_office,skill_tfidf_python,skill_tfidf_sql
masters,Engineering,"Machine Learning, Data Analysis, Marketing",Creative Writing,67,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"machine learning, data analysis, marketing","['machine learning', 'data analysis', 'marketing']",3,machine_learning data_analysis marketing,0.0,0.0,0.0,0.5719600239854241,0.0,0.5847579594425709,0.575256342712667,0.0,0.0,0.0
matric,Psychology,"Marketing, Python, SQL",Google Data Analytics,88,Data Entry Operator,0,Data Entry Operator,Other,Other,Bachelors,2,"marketing, python, sql","['marketing', 'python', 'sql']",3,marketing python sql,0.0,0.0,0.0,0.0,0.0,0.0,0.5801836554044448,0.0,0.5716413665954141,0.5801836554044448
matric,Finance,Marketing,Tally ERP,64,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,High School,1,marketing,['marketing'],1,marketing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
intermediate,Business,"Communication, SQL",Mental Health Basics,70,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,"communication, sql","['communication', 'sql']",2,communication sql,0.0,0.7101148223264059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040858890166292
masters,Business,"Financial Analysis, Python, Accounting",Tally ERP,93,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Masters,3,"financial analysis, python, accounting","['financial analysis', 'python', 'accounting']",3,financial_analysis python accounting,0.5774676404839146,0.0,0.0,0.0,0.5810062441153728,0.0,0.0,0.0,0.5735528471665781,0.0
masters,Arts,"MS Office, Python, Machine Learning",Digital Marketing,77,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Masters,3,"ms office, python, machine learning","['ms office', 'python', 'machine learning']",3,ms_office python machine_learning,0.0,0.0,0.0,0.0,0.0,0.5874585778777914,0.0,0.5750402178881565,0.5694042211723974,0.0
bachelors,Computer Science,"MS Office, Financial Analysis, Marketing",Tally ERP,72,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"ms office, financial analysis, marketing","['ms office', 'financial analysis', 'marketing']",3,ms_office financial_analysis marketing,0.0,0.0,0.0,0.0,0.5775673811730574,0.0,0.5786782231252351,0.5758015580784036,0.0,0.0
masters,Psychology,"Counseling, Marketing",Tally ERP,83,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"counseling, marketing","['counseling', 'marketing']",2,counseling marketing,0.0,0.0,0.7079243110200052,0.0,0.0,0.0,0.7062883050616448,0.0,0.0,0.0
intermediate,Engineering,MS Office,Creative Writing,78,School Counselor,0,School Counselor,Other,Other,High School,1,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
intermediate,Finance,Python,Mental Health Basics,66,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,High School,1,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intermediate,Psychology,"Data Analysis, Financial Analysis",Digital Marketing,80,Clerk,0,Clerk,Other,Business And Finance,High School,1,"data analysis, financial analysis","['data analysis', 'financial analysis']",2,data_analysis financial_analysis,0.0,0.0,0.0,0.7057530831803482,0.7084578925959061,0.0,0.0,0.0,0.0,0.0
matric,Engineering,Counseling,AWS Certified,63,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Bachelors,2,counseling,['counseling'],1,counseling,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,Computer Science,Communication,Mental Health Basics,76,Clerk,0,Clerk,Other,Business And Finance,Doctorate,4,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matric,Psychology,SQL,Google Data Analytics,81,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,sql,['sql'],1,sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bachelors,Business,"Accounting, Communication, Counseling",AWS Certified,87,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,"accounting, communication, counseling","['accounting', 'communication', 'counseling']",3,accounting communication counseling,0.5721696412793716,0.5817218500725974,0.5781190108847396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phd,Business,"MS Office, Data Analysis",Google Data Analytics,86,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,"ms office, data analysis","['ms office', 'data analysis']",2,ms_office data_analysis,0.0,0.0,0.0,0.7068369115867512,0.0,0.0,0.0,0.707376547829021,0.0,0.0
masters,Finance,Python,Unknown,84,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,python,['python'],1,python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
phd,Business,"SQL, Data Analysis",Creative Writing,82,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Doctorate,4,"sql, data analysis","['sql', 'data analysis']",2,sql data_analysis,0.0,0.0,0.0,0.7050721272299464,0.0,0.0,0.0,0.0,0.0,0.7091355973320181
masters,Engineering,Communication,CFA Level 1,76,Software Engineer,0,Software Engineer,Software Engineer,Technology,Masters,3,communication,['communication'],1,communication,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Science,"Machine Learning, Python",Digital Marketing,73,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Masters,3,"machine learning, python","['machine learning', 'python']",2,machine_learning python,0.0,0.0,0.0,0.0,0.0,0.7180546688890427,0.0,0.0,0.6959867042455964,0.0
masters,Arts,MS Office,AWS Certified,83,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Masters,3,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
masters,Finance,"Data Analysis, Python, Financial Analysis",Google Data Analytics,95,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,"data analysis, python, financial analysis","['data analysis', 'python', 'financial analysis']",3,data_analysis python financial_analysis,0.0,0.0,0.0,0.5783467152655298,0.580563237840051,0.0,0.0,0.0,0.573115523965499,0.0
intermediate,Business,"Accounting, MS Office",CFA Level 1,79,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"accounting, ms office","['accounting', 'ms office']",2,accounting ms_office,0.7060286613572762,0.0,0.0,0.0,0.0,0.0,0.0,0.7081832597160516,0.0,0.0
matric,Computer Science,"Accounting, Financial Analysis",AWS Certified,64,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"accounting, financial analysis","['accounting', 'financial analysis']",2,accounting financial_analysis,0.7049436073365806,0.0,0.0,0.0,0.7092633576290889,0.0,0.0,0.0,0.0,0.0
phd,Finance,"Python, Accounting",Tally ERP,75,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Doctorate,4,"python, accounting","['python', 'accounting']",2,python accounting,0.7095076536896497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046977290695692,0.0
intermediate,Finance,"Accounting, Marketing, Data Analysis",AWS Certified,85,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"accounting, marketing, data analysis","['accounting', 'marketing', 'data analysis']",3,accounting marketing data_analysis,0.5753620828922413,0.0,0.0,0.5766776582092905,0.0,0.0,0.5800011655955101,0.0,0.0,0.0
bachelors,Psychology,"Marketing, SQL, Financial Analysis",Tally ERP,67,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"marketing, sql, financial analysis","['marketing', 'sql', 'financial analysis']",3,marketing sql financial_analysis,0.0,0.0,0.0,0.0,0.5766106978632203,0.0,0.5777196998154427,0.0,0.0,0.5777196998154427
bachelors,Science,Marketing,Google Data Analytics,64,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,marketing,['marketing'],1,marketing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
masters,Commerce,"SQL, MS Office",Mental Health Basics,60,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Masters,3,"sql, ms office","['sql', 'ms office']",2,sql ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053426643039672,0.0,0.7088665078225809
matric,Psychology,"Financial Analysis, Marketing, Counseling",Creative Writing,92,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,High School,1,"financial analysis, marketing, counseling","['financial analysis', 'marketing', 'counseling']",3,financial_analysis marketing counseling,0.0,0.0,0.5786102267298922,0.0,0.5761649197368836,0.0,0.5772730643189353,0.0,0.0,0.0
masters,Finance,"Marketing, Communication",Mental Health Basics,73,Professor,0,Professor,Professor,Education,Masters,3,"marketing, communication","['marketing', 'communication']",2,marketing communication,0.0,0.7101148223264059,0.0,0.0,0.0,0.0,0.7040858890166292,0.0,0.0,0.0
matric,Engineering,"MS Office, Communication, Counseling",Mental Health Basics,73,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,High School,1,"ms office, communication, counseling","['ms office', 'communication', 'counseling']",3,ms_office communication counseling,0.0,0.5811406576687251,0.5775414180409804,0.0,0.0,0.0,0.0,0.5733423466407968,0.0,0.0
intermediate,Science,"Accounting, Machine Learning, Communication",AWS Certified,76,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"accounting, machine learning, communication","['accounting', 'machine learning', 'communication']",3,accounting machine_learning communication,0.5694604400271264,0.5789674194789868,0.0,0.0,0.0,0.5835336617762121,0.0,0.0,0.0,0.0
phd,Computer Science,Data Analysis,Mental Health Basics,78,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Doctorate,4,data analysis,['data analysis'],1,data_analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
masters,Engineering,"MS Office, Marketing",Tally ERP,63,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"ms office, marketing","['ms office', 'marketing']",2,ms_office marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.7088665078225809,0.7053426643039672,0.0,0.0
phd,Commerce,"Communication, Financial Analysis, Data Analysis",Digital Marketing,79,Data Entry Operator,0,Data Entry Operator,Other,Other,Doctorate,4,"communication, financial analysis, data analysis","['communication', 'financial analysis', 'data analysis']",3,communication financial_analysis data_analysis,0.0,0.5821062148991494,0.0,0.5738568347832069,0.5760561498225537,0.0,0.0,0.0,0.0,0.0
bachelors,Arts,"Marketing, Counseling, Machine Learning",Tally ERP,95,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,Bachelors,2,"marketing, counseling, machine learning","['marketing', 'counseling', 'machine learning']",3,marketing counseling machine_learning,0.0,0.0,0.5750622255686548,0.0,0.0,0.5832097222823783,0.5737332625526753,0.0,0.0,0.0
phd,Computer Science,"Marketing, SQL, Counseling",CFA Level 1,88,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Doctorate,4,"marketing, sql, counseling","['marketing', 'sql', 'counseling']",3,marketing sql counseling,0.0,0.0,0.578240797970594,0.0,0.0,0.0,0.5769044893057821,0.0,0.0,0.5769044893057821
masters,Computer Science,"Financial Analysis, Communication",CFA Level 1,90,Data Entry Operator,0,Data Entry Operator,Other,Other,Masters,3,"financial analysis, communication","['financial analysis', 'communication']",2,financial_analysis communication,0.0,0.7107909019185444,0.0,0.0,0.7034033648979952,0.0,0.0,0.0,0.0,0.0
matric,Business,"Accounting, Communication, Data Analysis",Tally ERP,71,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,"accounting, communication, data analysis","['accounting', 'communication', 'data analysis']",3,accounting communication data_analysis,0.5737048266171546,0.583282664891263,0.0,0.5750166125891732,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Psychology,"Python, Accounting",Tally ERP,86,Software Engineer,0,Software Engineer,Software Engineer,Technology,High School,1,"python, accounting","['python', 'accounting']",2,python accounting,0.7095076536896497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046977290695692,0.0
bachelors,Arts,"Marketing, Financial Analysis",AWS Certified,62,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,"marketing, financial analysis","['marketing', 'financial analysis']",2,marketing financial_analysis,0.0,0.0,0.0,0.0,0.7064271151785592,0.0,0.707785794531438,0.0,0.0,0.0
bachelors,Science,"Python, SQL, Data Analysis",AWS Certified,67,Financial Analyst,0,Financial Analyst,Financial Analyst,Business And Finance,Bachelors,2,"python, sql, data analysis","['python', 'sql', 'data analysis']",3,python sql data_analysis,0.0,0.0,0.0,0.5779718010257521,0.0,0.0,0.0,0.0,0.5727440008543602,0.5813027668129485
matric,Finance,"Machine Learning, Marketing, Data Analysis",Google Data Analytics,78,ML Engineer,0,ML Engineer,Machine Learning Engineer,Technology,Bachelors,2,"machine learning, marketing, data analysis","['machine learning', 'marketing', 'data analysis']",3,machine_learning marketing data_analysis,0.0,0.0,0.0,0.5719600239854241,0.0,0.5847579594425709,0.575256342712667,0.0,0.0,0.0
masters,Finance,"MS Office, Financial Analysis",Tally ERP,87,Sales Assistant,0,Sales Assistant,Other,Business And Finance,Masters,3,"ms office, financial analysis","['ms office', 'financial analysis']",2,ms_office financial_analysis,0.0,0.0,0.0,0.0,0.7081885410201751,0.0,0.0,0.70602336389649,0.0,0.0
intermediate,Arts,"MS Office, Communication",Creative Writing,82,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,High School,1,"ms office, communication","['ms office', 'communication']",2,ms_office communication,0.0,0.7118669115816586,0.0,0.0,0.0,0.0,0.0,0.702314388429563,0.0,0.0
masters,Computer Science,"Data Analysis, MS Office",AWS Certified,78,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Masters,3,"data analysis, ms office","['data analysis', 'ms office']",2,data_analysis ms_office,0.0,0.0,0.0,0.7068369115867512,0.0,0.0,0.0,0.707376547829021,0.0,0.0
matric,Science,"MS Office, Communication, Financial Analysis",AWS Certified,65,School Counselor,0,School Counselor,Other,Other,Bachelors,2,"ms office, communication, financial analysis","['ms office', 'communication', 'financial analysis']",3,ms_office communication financial_analysis,0.0,0.5819598647444666,0.0,0.0,0.5759113207441576,0.0,0.0,0.5741505607985783,0.0,0.0
matric,Commerce,"Marketing, Python, Accounting",Mental Health Basics,64,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,"marketing, python, accounting","['marketing', 'python', 'accounting']",3,marketing python accounting,0.5770927251477206,0.0,0.0,0.0,0.0,0.0,0.5817457618336928,0.0,0.5731804734724603,0.0
bachelors,Psychology,Accounting,Google Data Analytics,78,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,accounting,['accounting'],1,accounting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intermediate,Science,MS Office,Google Data Analytics,63,Software Engineer,0,Software Engineer,Software Engineer,Technology,Bachelors,2,ms office,['ms office'],1,ms_office,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
matric,Arts,"Machine Learning, Python, Accounting",Creative Writing,62,Marketing Executive,0,Marketing Executive,Marketing Specialist,Business And Finance,High School,1,"machine learning, python, accounting","['machine learning', 'python', 'accounting']",3,machine_learning python accounting,0.5738674456283107,0.0,0.0,0.0,0.0,0.5880495788358852,0.0,0.0,0.5699770589058615,0.0
intermediate,Computer Science,Financial Analysis,Unknown,83,Data Entry Operator,0,Data Entry Operator,Other,Other,High School,1,financial analysis,['financial analysis'],1,financial_analysis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
intermediate,Engineering,"Accounting, MS Office, Counseling",Google Data Analytics,87,Research Scientist,0,Research Scientist,Research Analyst,Policy And Research,Bachelors,2,"accounting, ms office, counseling","['accounting', 'ms office', 'counseling']",3,accounting ms_office counseling,0.574768015519681,0.0,0.5807444027918621,0.0,0.0,0.0,0.0,0.5765220437775914,0.0,0.0
masters,Finance,"Data Analysis, Accounting, Machine Learning",Google Data Analytics,63,Junior Accountant,0,Junior Accountant,Accountant,Business And Finance,Masters,3,"data analysis, accounting, machine learning","['data analysis', 'accounting', 'machine learning']",3,data_analysis accounting machine_learning,0.5721655731098126,0.0,0.0,0.5734738395521627,0.0,0.5863056475058209,0.0,0.0,0.0,0.0
phd,Arts,"Marketing, MS Office, SQL",Google Data Analytics,84,School Counselor,0,School Counselor,Other,Other,Doctorate,4,"marketing, ms office, sql","['marketing', 'ms office', 'sql']",3,marketing ms_office sql,0.0,0.0,0.0,0.0,0.0,0.0,0.5783069518074614,0.5754321323860225,0.0,0.5783069518074614
masters,Business,"SQL, Counseling, Marketing",Tally ERP,72,Clerk,0,Clerk,Other,Business And Finance,Masters,3,"sql, counseling, marketing","['sql', 'counseling', 'marketing']",3,sql counseling marketing,0.0,0.0,0.578240797970594,0.0,0.0,0.0,0.5769044893057821,0.0,0.0,0.5769044893057821
intermediate,Computer Science,"Counseling, Marketing, MS Office",AWS Certified,65,Business Analyst,0,Business Analyst,Business Analyst,Business And Finance,Bachelors,2,"counseling, marketing, ms office","['counseling', 'marketing', 'ms office']",3,counseling marketing ms_office,0.0,0.0,0.5791974735000259,0.0,0.0,0.0,0.5778589539676933,0.5749863615865597,0.0,0.0
bachelors,Finance,"Data Analysis, Python",CFA Level 1,76,Clerk,0,Clerk,Other,Business And Finance,Bachelors,2,"data analysis, python","['data analysis', 'python']",2,data_analysis python,0.0,0.0,0.0,0.7103118974401761,0.0,0.0,0.0,0.0,0.7038870707399993,0.0
matric,Arts,"Marketing, Counseling, Machine Learning",Mental Health Basics,77,Sales Assistant,0,Sales Assistant,Other,Business And Finance,High School,1,"marketing, counseling, machine learning","['marketing', 'counseling', 'machine learning']",3,marketing counseling machine_learning,0.0,0.0,0.5750622255686548,0.0,0.0,0.5832097222823783,0.5737332625526753,0.0,0.0,0.0
